"Plot Title: CT_349_HighSGD"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739349, SEN S/N: 20739349)","Temp, °C (LGR S/N: 20739349, SEN S/N: 20739349)"
1,03/02/23 08:40:00 AM,20995.7,27.82
2,03/02/23 08:45:00 AM,39427.4,28.57
3,03/02/23 08:50:00 AM,39454.9,28.63
4,03/02/23 08:55:00 AM,39444.6,28.81
5,03/02/23 09:00:00 AM,39389.6,28.68
6,03/02/23 09:05:00 AM,39041.7,28.73
7,03/02/23 09:10:00 AM,39102.8,28.77
8,03/02/23 09:15:00 AM,39348.4,28.81
9,03/02/23 09:20:00 AM,39307.3,28.86
10,03/02/23 09:25:00 AM,39351.8,28.90
11,03/02/23 09:30:00 AM,39393.0,28.95
12,03/02/23 09:35:00 AM,39341.5,28.98
13,03/02/23 09:40:00 AM,39413.6,29.02
14,03/02/23 09:45:00 AM,39472.1,29.07
15,03/02/23 09:50:00 AM,39492.8,29.09
16,03/02/23 09:55:00 AM,39485.9,29.14
17,03/02/23 10:00:00 AM,39537.7,29.19
18,03/02/23 10:05:00 AM,39523.9,29.23
19,03/02/23 10:10:00 AM,39568.8,29.29
20,03/02/23 10:15:00 AM,39555.0,29.35
21,03/02/23 10:20:00 AM,39593.0,29.39
22,03/02/23 10:25:00 AM,39672.8,29.42
23,03/02/23 10:30:00 AM,39665.8,29.48
24,03/02/23 10:35:00 AM,39651.9,29.52
25,03/02/23 10:40:00 AM,39648.5,29.56
26,03/02/23 10:45:00 AM,39638.1,29.64
27,03/02/23 10:50:00 AM,39704.1,29.69
28,03/02/23 10:55:00 AM,39718.0,29.72
29,03/02/23 11:00:00 AM,39714.5,29.78
30,03/02/23 11:05:00 AM,39707.5,29.82
31,03/02/23 11:10:00 AM,39742.3,29.86
32,03/02/23 11:15:00 AM,39700.6,29.91
33,03/02/23 11:20:00 AM,39805.1,29.94
34,03/02/23 11:25:00 AM,39798.1,30.00
35,03/02/23 11:30:00 AM,39784.2,30.01
36,03/02/23 11:35:00 AM,39784.2,30.01
37,03/02/23 11:40:00 AM,39794.6,30.10
38,03/02/23 11:45:00 AM,39780.7,30.10
39,03/02/23 11:50:00 AM,39787.6,30.11
40,03/02/23 11:55:00 AM,39826.1,30.20
41,03/02/23 12:00:00 PM,39847.0,30.21
42,03/02/23 12:05:00 PM,39850.5,30.23
43,03/02/23 12:10:00 PM,39864.5,30.28
44,03/02/23 12:15:00 PM,39829.6,30.33
45,03/02/23 12:20:00 PM,39843.5,30.35
46,03/02/23 12:25:00 PM,39857.5,30.39
47,03/02/23 12:30:00 PM,39812.1,30.43
48,03/02/23 12:35:00 PM,39854.0,30.45
49,03/02/23 12:40:00 PM,39847.0,30.50
50,03/02/23 12:45:00 PM,39843.5,30.54
51,03/02/23 12:50:00 PM,39871.5,30.56
52,03/02/23 12:55:00 PM,39917.1,30.57
53,03/02/23 01:00:00 PM,39878.5,30.60
54,03/02/23 01:05:00 PM,39931.1,30.62
55,03/02/23 01:10:00 PM,39875.0,30.67
56,03/02/23 01:15:00 PM,39917.1,30.67
57,03/02/23 01:20:00 PM,39917.1,30.67
58,03/02/23 01:25:00 PM,39913.6,30.67
59,03/02/23 01:30:00 PM,39913.6,30.70
60,03/02/23 01:35:00 PM,39903.0,30.71
61,03/02/23 01:40:00 PM,39927.6,30.75
62,03/02/23 01:45:00 PM,39934.6,30.80
63,03/02/23 01:50:00 PM,39906.6,30.80
64,03/02/23 01:55:00 PM,39927.6,30.78
65,03/02/23 02:00:00 PM,39945.1,30.83
66,03/02/23 02:05:00 PM,39945.1,30.88
67,03/02/23 02:10:00 PM,39948.7,30.89
68,03/02/23 02:15:00 PM,39973.2,30.94
69,03/02/23 02:20:00 PM,39962.7,30.98
70,03/02/23 02:25:00 PM,39962.7,30.98
71,03/02/23 02:30:00 PM,39920.6,31.04
72,03/02/23 02:35:00 PM,40022.5,31.08
73,03/02/23 02:40:00 PM,39966.2,31.06
74,03/02/23 02:45:00 PM,40008.4,31.10
75,03/02/23 02:50:00 PM,39994.3,31.08
76,03/02/23 02:55:00 PM,39976.8,31.06
77,03/02/23 03:00:00 PM,40008.4,31.09
78,03/02/23 03:05:00 PM,39987.3,31.10
79,03/02/23 03:10:00 PM,39976.8,31.14
80,03/02/23 03:15:00 PM,39952.2,31.14
81,03/02/23 03:20:00 PM,39959.2,31.13
82,03/02/23 03:25:00 PM,39959.2,31.14
83,03/02/23 03:30:00 PM,39941.6,31.11
84,03/02/23 03:35:00 PM,39973.2,31.13
85,03/02/23 03:40:00 PM,39966.2,31.09
86,03/02/23 03:45:00 PM,39966.2,31.10
87,03/02/23 03:50:00 PM,39924.1,31.11
88,03/02/23 03:55:00 PM,39959.2,31.11
89,03/02/23 04:00:00 PM,39952.2,31.10
90,03/02/23 04:05:00 PM,39952.2,31.09
91,03/02/23 04:10:00 PM,39959.2,31.11
92,03/02/23 04:15:00 PM,39966.2,31.10
93,03/02/23 04:20:00 PM,39962.7,31.10
94,03/02/23 04:25:00 PM,39941.6,31.10
95,03/02/23 04:30:00 PM,39941.6,31.11
96,03/02/23 04:35:00 PM,39941.6,31.10
97,03/02/23 04:40:00 PM,39924.1,31.11
98,03/02/23 04:45:00 PM,39927.6,31.10
99,03/02/23 04:50:00 PM,39941.6,31.09
100,03/02/23 04:55:00 PM,39934.6,31.08
101,03/02/23 05:00:00 PM,39871.5,31.06
102,03/02/23 05:05:00 PM,39899.5,31.08
103,03/02/23 05:10:00 PM,39906.6,31.05
104,03/02/23 05:15:00 PM,39878.5,31.04
105,03/02/23 05:20:00 PM,39868.0,31.02
106,03/02/23 05:25:00 PM,39861.0,31.00
107,03/02/23 05:30:00 PM,39854.0,30.99
108,03/02/23 05:35:00 PM,39875.0,30.98
109,03/02/23 05:40:00 PM,39878.5,30.95
110,03/02/23 05:45:00 PM,39861.0,30.94
111,03/02/23 05:50:00 PM,39850.5,30.92
112,03/02/23 05:55:00 PM,39798.1,30.89
113,03/02/23 06:00:00 PM,39836.5,30.87
114,03/02/23 06:05:00 PM,39822.6,30.83
115,03/02/23 06:10:00 PM,39812.1,30.81
116,03/02/23 06:15:00 PM,39812.1,30.78
117,03/02/23 06:20:00 PM,39763.2,30.76
118,03/02/23 06:25:00 PM,39773.7,30.73
119,03/02/23 06:30:00 PM,39805.1,30.72
120,03/02/23 06:35:00 PM,39724.9,30.70
121,03/02/23 06:40:00 PM,39194.6,30.67
122,03/02/23 06:45:00 PM,39714.5,30.65
123,03/02/23 06:50:00 PM,39721.4,30.64
124,03/02/23 06:55:00 PM,39721.4,30.61
125,03/02/23 07:00:00 PM,39745.8,30.60
126,03/02/23 07:05:00 PM,39697.1,30.56
127,03/02/23 07:10:00 PM,39731.9,30.55
128,03/02/23 07:15:00 PM,39697.1,30.54
129,03/02/23 07:20:00 PM,39697.1,30.51
130,03/02/23 07:25:00 PM,39704.1,30.50
131,03/02/23 07:30:00 PM,39665.8,30.48
132,03/02/23 07:35:00 PM,39638.1,30.45
133,03/02/23 07:40:00 PM,39669.3,30.45
134,03/02/23 07:45:00 PM,39658.9,30.43
135,03/02/23 07:50:00 PM,39686.7,30.42
136,03/02/23 07:55:00 PM,39645.0,30.39
137,03/02/23 08:00:00 PM,39631.1,30.38
138,03/02/23 08:05:00 PM,39648.5,30.37
139,03/02/23 08:10:00 PM,39606.9,30.34
140,03/02/23 08:15:00 PM,39648.5,30.33
141,03/02/23 08:20:00 PM,39638.1,30.31
142,03/02/23 08:25:00 PM,39634.6,30.31
143,03/02/23 08:30:00 PM,39631.1,30.29
144,03/02/23 08:35:00 PM,39631.1,30.27
145,03/02/23 08:40:00 PM,39651.9,30.26
146,03/02/23 08:45:00 PM,39603.4,30.24
147,03/02/23 08:50:00 PM,39606.9,30.23
148,03/02/23 08:55:00 PM,39579.2,30.22
149,03/02/23 09:00:00 PM,39565.3,30.18
150,03/02/23 09:05:00 PM,39589.6,30.17
151,03/02/23 09:10:00 PM,39551.5,30.16
152,03/02/23 09:15:00 PM,39575.7,30.15
153,03/02/23 09:20:00 PM,39572.3,30.12
154,03/02/23 09:25:00 PM,39548.0,30.11
155,03/02/23 09:30:00 PM,39520.4,30.08
156,03/02/23 09:35:00 PM,39534.2,30.07
157,03/02/23 09:40:00 PM,39551.5,30.07
158,03/02/23 09:45:00 PM,39523.9,30.05
159,03/02/23 09:50:00 PM,39537.7,30.04
160,03/02/23 09:55:00 PM,39537.7,30.02
161,03/02/23 10:00:00 PM,39496.3,29.99
162,03/02/23 10:05:00 PM,39565.3,29.99
163,03/02/23 10:10:00 PM,39530.8,29.96
164,03/02/23 10:15:00 PM,39503.2,29.95
165,03/02/23 10:20:00 PM,39520.4,29.93
166,03/02/23 10:25:00 PM,39548.0,29.91
167,03/02/23 10:30:00 PM,39444.6,29.88
168,03/02/23 10:35:00 PM,39527.3,29.88
169,03/02/23 10:40:00 PM,39544.6,29.85
170,03/02/23 10:45:00 PM,39489.4,29.82
171,03/02/23 10:50:00 PM,39472.1,29.80
172,03/02/23 10:55:00 PM,39461.8,29.79
173,03/02/23 11:00:00 PM,39444.6,29.77
174,03/02/23 11:05:00 PM,39375.8,29.75
175,03/02/23 11:10:00 PM,39403.3,29.74
176,03/02/23 11:15:00 PM,39448.0,29.73
177,03/02/23 11:20:00 PM,39444.6,29.71
178,03/02/23 11:25:00 PM,39434.3,29.69
179,03/02/23 11:30:00 PM,39420.5,29.68
180,03/02/23 11:35:00 PM,39434.3,29.66
181,03/02/23 11:40:00 PM,39393.0,29.64
182,03/02/23 11:45:00 PM,39417.1,29.63
183,03/02/23 11:50:00 PM,39399.9,29.63
184,03/02/23 11:55:00 PM,39362.1,29.61
185,03/03/23 12:00:00 AM,39341.5,29.60
186,03/03/23 12:05:00 AM,39369.0,29.60
187,03/03/23 12:10:00 AM,39369.0,29.57
188,03/03/23 12:15:00 AM,39382.7,29.56
189,03/03/23 12:20:00 AM,39334.7,29.55
190,03/03/23 12:25:00 AM,39327.8,29.52
191,03/03/23 12:30:00 AM,39321.0,29.51
192,03/03/23 12:35:00 AM,39321.0,29.50
193,03/03/23 12:40:00 AM,39293.6,29.47
194,03/03/23 12:45:00 AM,39307.3,29.46
195,03/03/23 12:50:00 AM,39262.8,29.42
196,03/03/23 12:55:00 AM,39249.2,29.40
197,03/03/23 01:00:00 AM,39300.4,29.39
198,03/03/23 01:05:00 AM,39283.3,29.36
199,03/03/23 01:10:00 AM,39303.9,29.35
200,03/03/23 01:15:00 AM,39208.2,29.33
201,03/03/23 01:20:00 AM,39256.0,29.31
202,03/03/23 01:25:00 AM,39218.4,29.29
203,03/03/23 01:30:00 AM,39218.4,29.26
204,03/03/23 01:35:00 AM,39170.7,29.24
205,03/03/23 01:40:00 AM,39201.4,29.23
206,03/03/23 01:45:00 AM,39211.6,29.19
207,03/03/23 01:50:00 AM,39146.9,29.17
208,03/03/23 01:55:00 AM,39143.5,29.14
209,03/03/23 02:00:00 AM,39184.4,29.13
210,03/03/23 02:05:00 AM,39177.6,29.12
211,03/03/23 02:10:00 AM,39150.3,29.11
212,03/03/23 02:15:00 AM,39150.3,29.08
213,03/03/23 02:20:00 AM,39157.1,29.07
214,03/03/23 02:25:00 AM,39119.7,29.04
215,03/03/23 02:30:00 AM,39119.7,29.03
216,03/03/23 02:35:00 AM,39055.3,28.99
217,03/03/23 02:40:00 AM,38987.6,28.97
218,03/03/23 02:45:00 AM,38893.2,28.92
219,03/03/23 02:50:00 AM,38735.4,28.87
220,03/03/23 02:55:00 AM,38712.0,28.84
221,03/03/23 03:00:00 AM,38675.3,28.82
222,03/03/23 03:05:00 AM,38725.4,28.82
223,03/03/23 03:10:00 AM,38705.4,28.81
224,03/03/23 03:15:00 AM,38712.0,28.81
225,03/03/23 03:20:00 AM,38692.0,28.80
226,03/03/23 03:25:00 AM,38735.4,28.80
227,03/03/23 03:30:00 AM,38755.5,28.80
228,03/03/23 03:35:00 AM,38755.5,28.79
229,03/03/23 03:40:00 AM,38645.3,28.77
230,03/03/23 03:45:00 AM,38668.6,28.79
231,03/03/23 03:50:00 AM,38672.0,28.77
232,03/03/23 03:55:00 AM,38682.0,28.77
233,03/03/23 04:00:00 AM,38722.1,28.77
234,03/03/23 04:05:00 AM,38692.0,28.76
235,03/03/23 04:10:00 AM,38515.7,28.76
236,03/03/23 04:15:00 AM,38515.7,28.76
